,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
82,"Calpine Canada Natural Gas Partnership (Orbit) physical, gas - we have reviewed the contract and determined that the chart is incorrect.  It has been changed from February 1/02 to December 18/01, as set out in the ECC list.",107.txt,no_entity,223,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,26,0,0,0,0,0.38095238095238093,0.6190476190476191,0.6956521739130435,3.716666666666667,0.36437908496732024,0,1,0,0
83,,107.txt,no_entity,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,25,0,0,0,0,0.40476190476190477,0.5952380952380952,0.7391304347826086,0.0,0.0,1,0,1,1
84,I understand that you have reviewed the Cinergy contract and determined the reason for the discrepancy in that instance.,107.txt,no_entity,120,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,24,0,0,0,0,0.42857142857142855,0.5714285714285714,0.782608695652174,2.0,0.19607843137254902,0,1,0,0
85,,107.txt,no_entity,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,23,0,0,0,0,0.4523809523809524,0.5476190476190477,0.8260869565217391,0.0,0.0,1,0,1,1
86,"We continue our review of a couple of entries, namely Canadian Natural Resources, Talisman Energy Inc, and Dynegy Canada.  The remainder of the list was either consistent with the Chart, or had no entry and was therefore updated with your information.",107.txt,no_entity,251,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,22,0,0,0,0,0.47619047619047616,0.5238095238095238,0.8695652173913043,4.183333333333334,0.41013071895424835,0,1,0,0
87,,107.txt,no_entity,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,21,0,0,0,0,0.5,0.5,0.9130434782608695,0.0,0.0,1,0,1,1
88,Thank you for forwarding this to our attention.,107.txt,no_entity,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,20,0,0,0,0,0.5238095238095238,0.47619047619047616,0.9565217391304348,0.7833333333333333,0.07679738562091504,1,0,0,0
89,,107.txt,no_entity,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,19,0,0,0,0,0.5476190476190477,0.4523809523809524,1.0,0.0,0.0,1,0,1,1
90,,107.txt,no_entity,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,18,0,0,0,0,0.5714285714285714,0.42857142857142855,1.0434782608695652,0.0,0.0,1,0,1,1
91,,107.txt,no_entity,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,17,0,0,0,0,0.5952380952380952,0.40476190476190477,1.0869565217391304,0.0,0.0,1,0,1,1
92,,107.txt,no_entity,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,16,0,0,0,0,0.6190476190476191,0.38095238095238093,1.1304347826086956,0.0,0.0,1,0,1,1
93,,107.txt,no_entity,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,15,0,0,0,0,0.6428571428571429,0.35714285714285715,1.173913043478261,0.0,0.0,1,0,1,1
94,,107.txt,no_entity,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,14,0,0,0,0,0.6666666666666666,0.3333333333333333,1.2173913043478262,0.0,0.0,1,0,1,1
95,Bryan C. Duguid,107.txt,signature,15,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,1,42,60.0,0,612,19,23,10,3,13,0,0,0,0,0.6904761904761905,0.30952380952380953,1.2608695652173914,0.25,0.024509803921568627,1,0,1,1
96,Partner,107.txt,signature,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,1,42,60.0,0,612,19,23,10,3,12,0,0,0,0,0.7142857142857143,0.2857142857142857,1.3043478260869565,0.11666666666666667,0.011437908496732025,1,0,1,1
97,"Blake, Cassels & Graydon LLP",107.txt,signature,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,11,0,0,0,0,0.7380952380952381,0.2619047619047619,1.3478260869565217,0.4666666666666667,0.0457516339869281,1,0,1,1
98,"3500, 855 Second Street SW",107.txt,signature,26,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,42,60.0,0,612,19,23,10,3,10,0,0,0,1,0.7619047619047619,0.23809523809523808,1.391304347826087,0.43333333333333335,0.042483660130718956,1,0,1,1
99,"Calgary, AB  T2P 4J8",107.txt,signature,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,1,0,42,60.0,0,612,19,23,10,3,9,0,0,0,1,0.7857142857142857,0.21428571428571427,1.434782608695652,0.3333333333333333,0.032679738562091505,1,0,1,1
100,,107.txt,no_entity,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,8,0,0,0,1,0.8095238095238095,0.19047619047619047,1.4782608695652173,0.0,0.0,1,0,1,1
101,Tel: 403.260.9716,107.txt,signature,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,1,1,1,42,60.0,0,612,19,23,10,3,7,0,0,0,1,0.8333333333333334,0.16666666666666666,1.5217391304347827,0.2833333333333333,0.027777777777777776,1,0,1,1
102,Fax: 403.260.9700,107.txt,signature,17,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,1,1,1,42,60.0,0,612,19,23,10,3,6,0,0,0,1,0.8571428571428571,0.14285714285714285,1.565217391304348,0.2833333333333333,0.027777777777777776,1,0,1,1
103,E-mail:  bryan.duguid@blakes.com,107.txt,signature,32,37,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,5,0,0,0,1,0.8809523809523809,0.11904761904761904,1.608695652173913,0.5333333333333333,0.05228758169934641,1,0,1,0
104,,107.txt,no_entity,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,4,0,0,1,1,0.9047619047619048,0.09523809523809523,1.6521739130434783,0.0,0.0,1,0,1,1
105,"This e-mail communication is confidential and legally privileged. If you are not the intended recipient, please notify me at the telephone number shown above or by return e-mail and delete this communication and any copy immediately. Thank you.",107.txt,signature,244,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,3,0,0,1,1,0.9285714285714286,0.07142857142857142,1.6956521739130435,4.066666666666666,0.39869281045751637,0,1,0,0
106,,107.txt,no_entity,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,2,0,0,1,1,0.9523809523809523,0.047619047619047616,1.7391304347826086,0.0,0.0,1,0,1,1
107,,107.txt,no_entity,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,42,60.0,0,612,19,23,10,3,1,0,1,1,1,0.9761904761904762,0.023809523809523808,1.7826086956521738,0.0,0.0,1,0,1,1
108, - ActionLi.DOC ,107.txt,signature,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,42,60.0,0,612,19,23,10,3,0,1,0,1,1,1.0,0.0,1.826086956521739,0.26666666666666666,0.026143790849673203,1,0,1,1
109,The following expense report is ready for approval:,108.txt,no_entity,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,11,29.0,0,79,3,8,0,0,10,0,0,0,1,0.09090909090909091,0.9090909090909091,0.125,1.7586206896551724,0.6455696202531646,0,1,0,0
110,,108.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,29.0,0,79,3,8,0,0,9,0,0,0,1,0.18181818181818182,0.8181818181818182,0.25,0.0,0.0,1,0,1,1
111,Employee Name: Richard L. Carson,108.txt,no_entity,32,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,11,29.0,0,79,3,8,0,0,8,0,0,0,1,0.2727272727272727,0.7272727272727273,0.375,1.103448275862069,0.4050632911392405,0,1,0,0
112,Status last changed by: Rita J. Hennessy,108.txt,no_entity,40,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,11,29.0,0,79,3,8,0,0,7,0,0,0,1,0.36363636363636365,0.6363636363636364,0.5,1.3793103448275863,0.5063291139240507,0,1,0,0
113,Expense Report Name: January  2002,108.txt,no_entity,34,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,1,1,11,29.0,0,79,3,8,0,0,6,0,0,0,1,0.45454545454545453,0.5454545454545454,0.625,1.1724137931034482,0.43037974683544306,0,1,0,0
114,Report Total: $136.17,108.txt,no_entity,21,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,1,1,11,29.0,0,79,3,8,0,0,5,0,0,0,1,0.5454545454545454,0.45454545454545453,0.75,0.7241379310344828,0.26582278481012656,1,0,1,0
115,Amount Due Employee: $136.17,108.txt,no_entity,28,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,1,1,11,29.0,0,79,3,8,0,0,4,0,0,1,1,0.6363636363636364,0.36363636363636365,0.875,0.9655172413793104,0.35443037974683544,1,0,0,0
116,,108.txt,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,29.0,0,79,3,8,0,0,3,0,0,1,1,0.7272727272727273,0.2727272727272727,1.0,0.0,0.0,1,0,1,1
117,,108.txt,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,29.0,0,79,3,8,0,0,2,0,0,1,1,0.8181818181818182,0.18181818181818182,1.125,0.0,0.0,1,0,1,1
118,"To approve this expense report, click on the following link for Concur Expense.",108.txt,no_entity,79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,11,29.0,0,79,3,8,0,0,1,0,1,1,1,0.9090909090909091,0.09090909090909091,1.25,2.7241379310344827,1.0,0,1,0,0
119,http://expensexms.enron.com,108.txt,no_entity,27,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,11,29.0,0,79,3,8,0,0,0,1,0,1,1,1.0,0.0,1.375,0.9310344827586207,0.34177215189873417,1,0,0,0
120,Lisa I will need to call Hafslund today and request their December 01 detail.,109.txt,no_entity,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,0,7,16.0,0,77,3,4,2,1,6,0,0,0,1,0.14285714285714285,0.8571428571428571,0.25,4.8125,1.0,0,1,0,0
121,,109.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,7,16.0,0,77,3,4,2,1,5,0,0,0,1,0.2857142857142857,0.7142857142857143,0.5,0.0,0.0,1,0,1,1
122,Thanks,109.txt,no_entity,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,1,7,16.0,0,77,3,4,2,1,4,0,0,1,1,0.42857142857142855,0.5714285714285714,0.75,0.375,0.07792207792207792,1,0,1,1
123,,109.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,7,16.0,0,77,3,4,2,1,3,0,0,1,1,0.5714285714285714,0.42857142857142855,1.0,0.0,0.0,1,0,1,1
124,Mark,109.txt,signature,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,1,7,16.0,0,77,3,4,2,1,2,0,0,1,1,0.7142857142857143,0.2857142857142857,1.25,0.25,0.05194805194805195,1,0,1,1
125,,109.txt,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,7,16.0,0,77,3,4,2,1,1,0,1,1,1,0.8571428571428571,0.14285714285714285,1.5,0.0,0.0,1,0,1,1
126,713-345-7179,109.txt,signature,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,1,0,7,16.0,0,77,3,4,2,1,0,1,0,1,1,1.0,0.0,1.75,0.75,0.15584415584415584,1,0,1,0
127,Please find attached Competitive Intelligence's current assessment of recen=,11.txt,no_entity,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,8,0,0,0,1,0.1111111111111111,0.8888888888888888,0.1111111111111111,1.1176470588235294,1.0,0,1,0,0
128,"t events in several emerging markets, particularly Argentina.  As the situa=",11.txt,no_entity,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,7,0,0,0,1,0.2222222222222222,0.7777777777777778,0.2222222222222222,1.1176470588235294,1.0,0,1,0,0
129,"tion there appears to be getting more dire, we will continue monitoring the=",11.txt,no_entity,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,6,0,0,0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.1176470588235294,1.0,0,1,0,0
130, potential ramifications for other emerging markets such as Brazil.  Please=,11.txt,no_entity,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,5,0,0,0,1,0.4444444444444444,0.5555555555555556,0.4444444444444444,1.1176470588235294,1.0,0,1,0,0
131, note that this information is highly proprietary and should not be shared =,11.txt,no_entity,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,4,0,0,1,1,0.5555555555555556,0.4444444444444444,0.5555555555555556,1.1176470588235294,1.0,0,1,0,0
132,"outside Enron Industrial Markets.  Additionally, if you have any further qu=",11.txt,no_entity,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,3,0,0,1,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.1176470588235294,1.0,0,1,0,0
133,"estions, please feel free to forward them to me as Brendan Fitzsimmons supp=",11.txt,no_entity,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,2,0,0,1,1,0.7777777777777778,0.2222222222222222,0.7777777777777778,1.1176470588235294,1.0,0,1,0,0
134,orts a very broad audience and may not be able to field the request.  Thank=,11.txt,no_entity,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,1,0,1,1,1,0.8888888888888888,0.1111111111111111,0.8888888888888888,1.1176470588235294,1.0,0,1,0,0
135,s.,11.txt,no_entity,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,s,0,0,1,0,0,0,0,0,0,9,68.0,2,76,0,9,0,0,0,1,0,1,1,1.0,0.0,1.0,0.029411764705882353,0.02631578947368421,1,0,1,1
136,"Lisa,",110.txt,no_entity,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L,0,0,1,0,0,0,0,0,1,5,89.0,0,425,2,3,1,1,4,0,0,1,1,0.2,0.8,0.3333333333333333,0.056179775280898875,0.011764705882352941,1,0,1,1
137,,110.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,89.0,0,425,2,3,1,1,3,0,0,1,1,0.4,0.6,0.6666666666666666,0.0,0.0,1,0,1,1
138,Mark is the one that is taking care of that CP and he is not in today.Sabrina Minnis is original coordinator and I asked if she had copies of the information for Hafslund and she replied that she gave it information to Mark Confer.  I'll leave him a note letting him know what you need. The Hafslund issue that I was working with is dealing with the month of Jan 2001. Let me know if I could be of any more assistance to you.,110.txt,no_entity,425,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,0,5,89.0,0,425,2,3,1,1,2,0,0,1,1,0.6,0.4,1.0,4.775280898876405,1.0,0,1,0,0
139,,110.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,89.0,0,425,2,3,1,1,1,0,1,1,1,0.8,0.2,1.3333333333333333,0.0,0.0,1,0,1,1
140,Ka'Tina-,110.txt,signature,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,K,0,0,1,0,0,0,0,0,1,5,89.0,0,425,2,3,1,1,0,1,0,1,1,1.0,0.0,1.6666666666666667,0.0898876404494382,0.018823529411764704,1,0,1,1
141,Both for all of Dec and or any day that has discrepancy.,111.txt,no_entity,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,4,18.0,0,56,1,3,1,1,3,0,0,1,1,0.25,0.75,0.3333333333333333,3.111111111111111,1.0,0,1,0,0
142,Thanks!,111.txt,no_entity,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,4,18.0,0,56,1,3,1,1,2,0,0,1,1,0.5,0.5,0.6666666666666666,0.3888888888888889,0.125,1,0,1,1
143,,111.txt,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,4,18.0,0,56,1,3,1,1,1,0,1,1,1,0.75,0.25,1.0,0.0,0.0,1,0,1,1
144,lisa,111.txt,signature,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l,0,0,0,0,0,0,0,0,0,4,18.0,0,56,1,3,1,1,0,1,0,1,1,1.0,0.0,1.3333333333333333,0.2222222222222222,0.07142857142857142,1,0,1,1
145,"Lisa,",112.txt,no_entity,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L,0,0,1,0,0,0,0,0,1,5,22.0,0,90,2,3,1,1,4,0,0,1,1,0.2,0.8,0.3333333333333333,0.22727272727272727,0.05555555555555555,1,0,1,1
146,,112.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,22.0,0,90,2,3,1,1,3,0,0,1,1,0.4,0.6,0.6666666666666666,0.0,0.0,1,0,1,1
147,	DO you need the detail the Enron has for Hafslund or the detail from Hasfslund or Dec 01?,112.txt,no_entity,90,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,5,22.0,0,90,2,3,1,1,2,0,0,1,1,0.6,0.4,1.0,4.090909090909091,1.0,0,1,0,0
148,,112.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,22.0,0,90,2,3,1,1,1,0,1,1,1,0.8,0.2,1.3333333333333333,0.0,0.0,1,0,1,1
149,Ka'Tina,112.txt,signature,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,0,0,0,1,5,22.0,0,90,2,3,1,1,0,1,0,1,1,1.0,0.0,1.6666666666666667,0.3181818181818182,0.07777777777777778,1,0,1,1
150,"My apologies if this has been done, but I'm in process of assembling list of products that UBS will be trading.  If this list has been compiled, please direct it to me.  ",113.txt,no_entity,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,0,6,120.0,0,528,2,4,2,1,5,0,0,0,1,0.16666666666666666,0.8333333333333334,0.25,1.4166666666666667,0.32196969696969696,0,1,0,0
151,,113.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,6,120.0,0,528,2,4,2,1,4,0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1,0,1,1
152,"I'm interested in getting the greatest granularity possible breaking it out by VaR portfolio name, trader, trading book, commodity, instrument, location, tenor, relative liquidity for each instrument expressed in contract/day (i.e. could impact holding period for VAR) and best risk mitigator.  (Regarding best risk mitigator, I'm not looking for liquidating position comments, but rather best hedge given curve location.)  This will help in directing correlation efforts for VAR.  See attached spreadsheet for suggested format.",113.txt,no_entity,528,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,6,120.0,0,528,2,4,2,1,3,0,0,1,1,0.5,0.5,0.75,4.4,1.0,0,1,0,0
153,,113.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,6,120.0,0,528,2,4,2,1,2,0,0,1,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
154,"Thanks,",113.txt,signature,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,6,120.0,0,528,2,4,2,1,1,0,1,1,1,0.8333333333333334,0.16666666666666666,1.25,0.058333333333333334,0.013257575757575758,1,0,1,1
155,Frank,113.txt,signature,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,1,6,120.0,0,528,2,4,2,1,0,1,0,1,1,1.0,0.0,1.5,0.041666666666666664,0.00946969696969697,1,0,1,1
156,"Holly:  The instructions for access to ECN 2886 provided by Sharon Sullo should remain in effect and Sharon and myself are now the authorized approvers of access authority.  These changes were authorized by Rick Buy, Chief Risk Officer.  Please call me if you have questions.  Regards!    Rick Carson",114.txt,no_entity,300,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,1,300.0,300,300,0,1,0,0,0,1,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,0
157,Reservation status has changed to RECEIVED. See attachment.,115.txt,no_entity,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,0,58,25.0,0,59,1,57,0,0,57,0,0,0,0,0.017241379310344827,0.9827586206896551,0.017543859649122806,2.36,1.0,0,1,0,0
158,,115.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,58,25.0,0,59,1,57,0,0,56,0,0,0,0,0.034482758620689655,0.9655172413793104,0.03508771929824561,0.0,0.0,1,0,1,1
159,ASSIGNMENT_REF = 30857,115.txt,no_entity,22,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,1,0,58,25.0,0,59,1,57,0,0,55,0,0,0,0,0.05172413793103448,0.9482758620689655,0.05263157894736842,0.88,0.3728813559322034,1,0,0,0
160,SELLER_CODE = AZPS,115.txt,no_entity,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,58,25.0,0,59,1,57,0,0,54,0,0,0,0,0.06896551724137931,0.9310344827586207,0.07017543859649122,0.72,0.3050847457627119,1,0,1,0
161,SELLER_DUNS = 958982563,115.txt,no_entity,23,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,0,58,25.0,0,59,1,57,0,0,53,0,0,0,0,0.08620689655172414,0.9137931034482759,0.08771929824561403,0.92,0.3898305084745763,1,0,0,0
162,CUSTOMER_CODE = EPMI  ,115.txt,no_entity,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,58,25.0,0,59,1,57,0,0,52,0,0,0,0,0.10344827586206896,0.896551724137931,0.10526315789473684,0.88,0.3728813559322034,1,0,0,0
163,CUSTOMER_DUNS = 848921276,115.txt,no_entity,25,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,1,0,58,25.0,0,59,1,57,0,0,51,0,0,0,0,0.1206896551724138,0.8793103448275862,0.12280701754385964,1.0,0.423728813559322,1,0,0,0
164,AFFILIATE_FLAG = 0,115.txt,no_entity,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,58,25.0,0,59,1,57,0,0,50,0,0,0,0,0.13793103448275862,0.8620689655172413,0.14035087719298245,0.72,0.3050847457627119,1,0,1,0
165,PATH_NAME = W/AZPS/AZPS-AZPS/FOURCORNE345 - PNPKAPS230//,115.txt,no_entity,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,1,0,58,25.0,0,59,1,57,0,0,49,0,0,0,0,0.15517241379310345,0.8448275862068966,0.15789473684210525,2.24,0.9491525423728814,0,1,0,0
166,POINT_OF_RECEIPT = FOURCORNE345,115.txt,no_entity,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,58,25.0,0,59,1,57,0,0,48,0,0,0,0,0.1724137931034483,0.8275862068965517,0.17543859649122806,1.24,0.5254237288135594,0,1,0,0
