,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
83,Did you receive the information about the San Marcos apartments.  I have left ,allen-p_all_documents_599,no_entity,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,10,0,0,0,1,0.23076923076923078,0.7692307692307693,0.3,2.3636363636363638,1.0,0,1,0,0
84,several messages at your office to follow up.  You mentioned that your plate ,allen-p_all_documents_599,no_entity,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,9,0,0,0,1,0.3076923076923077,0.6923076923076923,0.4,2.3333333333333335,0.9871794871794872,0,1,0,0
85,was fairly full.  Are you too busy to look at this project?  As I mentioned I ,allen-p_all_documents_599,no_entity,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,8,0,0,0,1,0.38461538461538464,0.6153846153846154,0.5,2.3636363636363638,1.0,0,1,0,0
86,would be interested in speaking to you as an advisor or at least a sounding ,allen-p_all_documents_599,no_entity,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,7,0,0,0,1,0.46153846153846156,0.5384615384615384,0.6,2.303030303030303,0.9743589743589743,0,1,0,0
87,board for the key issues.  ,allen-p_all_documents_599,no_entity,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,6,0,0,0,1,0.5384615384615384,0.46153846153846156,0.7,0.8181818181818182,0.34615384615384615,1,0,0,0
88,,allen-p_all_documents_599,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,78,3,10,3,1,5,0,0,0,1,0.6153846153846154,0.38461538461538464,0.8,0.0,0.0,1,0,1,1
89,Please email or call.,allen-p_all_documents_599,no_entity,21,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,4,0,0,1,1,0.6923076923076923,0.3076923076923077,0.9,0.6363636363636364,0.2692307692307692,1,0,1,0
90,,allen-p_all_documents_599,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,78,3,10,3,1,3,0,0,1,1,0.7692307692307693,0.23076923076923078,1.0,0.0,0.0,1,0,1,1
91,Phillip Allen,allen-p_all_documents_599,signature,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,1,13,33.0,0,78,3,10,3,1,2,0,0,1,1,0.8461538461538461,0.15384615384615385,1.1,0.3939393939393939,0.16666666666666666,1,0,1,1
92,pallen@enron.com,allen-p_all_documents_599,signature,16,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,13,33.0,0,78,3,10,3,1,1,0,1,1,1,0.9230769230769231,0.07692307692307693,1.2,0.48484848484848486,0.20512820512820512,1,0,1,1
93,713-853-7041,allen-p_all_documents_599,signature,12,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,1,0,13,33.0,0,78,3,10,3,1,0,1,0,1,1,1.0,0.0,1.3,0.36363636363636365,0.15384615384615385,1,0,1,1
94,"Bob,",allen-p_all_documents_90,no_entity,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,0,0,1,0,0,0,0,0,1,14,49.0,0,78,2,12,1,1,13,0,0,0,0,0.07142857142857142,0.9285714285714286,0.08333333333333333,0.08163265306122448,0.05128205128205128,1,0,1,1
95,,allen-p_all_documents_90,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,49.0,0,78,2,12,1,1,12,0,0,0,0,0.14285714285714285,0.8571428571428571,0.16666666666666666,0.0,0.0,1,0,1,1
96," Regarding Patti Sullivan's contributions to the west desk this year, her ",allen-p_all_documents_90,no_entity,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,11,0,0,0,0,0.21428571428571427,0.7857142857142857,0.25,1.510204081632653,0.9487179487179487,0,1,0,0
97,efforts deserve recognition and a PBR award.  Patti stepped up to fill the ,allen-p_all_documents_90,no_entity,75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,10,0,0,0,1,0.2857142857142857,0.7142857142857143,0.3333333333333333,1.530612244897959,0.9615384615384616,0,1,0,0
98,gap left by Randy Gay's personal leave.  Patti held together the scheduling ,allen-p_all_documents_90,no_entity,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,9,0,0,0,1,0.35714285714285715,0.6428571428571429,0.4166666666666667,1.5510204081632653,0.9743589743589743,0,1,0,0
99,group for about 2 month's by working 7days a week during this time.  Patti ,allen-p_all_documents_90,no_entity,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,8,0,0,0,1,0.42857142857142855,0.5714285714285714,0.5,1.530612244897959,0.9615384615384616,0,1,0,0
100,"was always the first one in the office during this time.  Frequently, she ",allen-p_all_documents_90,no_entity,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,7,0,0,0,1,0.5,0.5,0.5833333333333334,1.510204081632653,0.9487179487179487,0,1,0,0
101,would be at work before 4 AM to prepare the daily operation package.  All the ,allen-p_all_documents_90,no_entity,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,6,0,0,0,1,0.5714285714285714,0.42857142857142855,0.6666666666666666,1.5918367346938775,1.0,0,1,0,0
102,traders came to depend on the information Patti provided.   This information ,allen-p_all_documents_90,no_entity,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,5,0,0,0,1,0.6428571428571429,0.35714285714285715,0.75,1.5714285714285714,0.9871794871794872,0,1,0,0
103,has been extremely critical this year due to the pipeline explosion and size ,allen-p_all_documents_90,no_entity,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,4,0,0,1,1,0.7142857142857143,0.2857142857142857,0.8333333333333334,1.5714285714285714,0.9871794871794872,0,1,0,0
104,of the west desk positions.  ,allen-p_all_documents_90,no_entity,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,3,0,0,1,1,0.7857142857142857,0.21428571428571427,0.9166666666666666,0.5918367346938775,0.3717948717948718,1,0,1,0
105, Please call to discuss cash award.,allen-p_all_documents_90,no_entity,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,14,49.0,0,78,2,12,1,1,2,0,0,1,1,0.8571428571428571,0.14285714285714285,1.0,0.7142857142857143,0.44871794871794873,1,0,1,0
106,,allen-p_all_documents_90,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,49.0,0,78,2,12,1,1,1,0,1,1,1,0.9285714285714286,0.07142857142857142,1.0833333333333333,0.0,0.0,1,0,1,1
107,Phillip,allen-p_all_documents_90,signature,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,1,14,49.0,0,78,2,12,1,1,0,1,0,1,1,1.0,0.0,1.1666666666666667,0.14285714285714285,0.08974358974358974,1,0,1,1
108,fill me in.  how can i eavesdrop??,arnold-j_all_documents_1027,no_entity,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,19,0,0,0,0,0.05,0.95,0.0625,0.723404255319149,0.4358974358974359,1,0,1,0
109,,arnold-j_all_documents_1027,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,47.0,0,78,4,16,0,0,18,0,0,0,0,0.1,0.9,0.125,0.0,0.0,1,0,1,1
110,,arnold-j_all_documents_1027,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,47.0,0,78,4,16,0,0,17,0,0,0,0,0.15,0.85,0.1875,0.0,0.0,1,0,1,1
111,To: John Arnold/HOU/ECT@ECT,arnold-j_all_documents_1027,no_entity,27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,16,0,0,0,0,0.2,0.8,0.25,0.574468085106383,0.34615384615384615,1,0,1,0
112,cc:  ,arnold-j_all_documents_1027,no_entity,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,c,0,0,1,1,0,0,0,0,0,20,47.0,0,78,4,16,0,0,15,0,0,0,0,0.25,0.75,0.3125,0.10638297872340426,0.0641025641025641,1,0,1,1
113,Subject: Re: NG YEAR ENd Quiz  ,arnold-j_all_documents_1027,no_entity,31,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,14,0,0,0,0,0.3,0.7,0.375,0.6595744680851063,0.3974358974358974,1,0,1,0
114,,arnold-j_all_documents_1027,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,47.0,0,78,4,16,0,0,13,0,0,0,0,0.35,0.65,0.4375,0.0,0.0,1,0,1,1
115,I belong to a natgas discussion group on the internet. This is from one of ,arnold-j_all_documents_1027,no_entity,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,12,0,0,0,0,0.4,0.6,0.5,1.5957446808510638,0.9615384615384616,0,1,0,0
116,the guys. Basically they are a bunch of gastraders from various firms ( a lot ,arnold-j_all_documents_1027,no_entity,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,11,0,0,0,0,0.45,0.55,0.5625,1.6595744680851063,1.0,0,1,0,0
117,"of producers, some industrials, some small shops and few i--banker types) I ",arnold-j_all_documents_1027,no_entity,76,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,10,0,0,0,1,0.5,0.5,0.625,1.6170212765957446,0.9743589743589743,0,1,0,0
118,found the test to be mildly amusing. And since I had no idea what 'club no ,arnold-j_all_documents_1027,no_entity,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,9,0,0,0,1,0.55,0.45,0.6875,1.5957446808510638,0.9615384615384616,0,1,0,0
119,"minors' was-- i was hoping for some insight from you guys. Fortunately, the ",arnold-j_all_documents_1027,no_entity,76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,8,0,0,0,1,0.6,0.4,0.75,1.6170212765957446,0.9743589743589743,0,1,0,0
120,lovely Ms. Shipos was able to fill me in.,arnold-j_all_documents_1027,no_entity,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,7,0,0,0,1,0.65,0.35,0.8125,0.8723404255319149,0.5256410256410257,1,0,0,0
121,,arnold-j_all_documents_1027,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,47.0,0,78,4,16,0,0,6,0,0,0,1,0.7,0.3,0.875,0.0,0.0,1,0,1,1
122,"Anyway, while occasionally garbage, the discussions do provide insight on ",arnold-j_all_documents_1027,no_entity,74,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,5,0,0,0,1,0.75,0.25,0.9375,1.574468085106383,0.9487179487179487,0,1,0,0
123,"what others are thinking of production, storage and other such matters. And ",arnold-j_all_documents_1027,no_entity,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,4,0,0,1,1,0.8,0.2,1.0,1.6170212765957446,0.9743589743589743,0,1,0,0
124,"when I was a marketer, I found a few leads. Finally, since a lot of the ",arnold-j_all_documents_1027,no_entity,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,3,0,0,1,1,0.85,0.15,1.0625,1.5319148936170213,0.9230769230769231,0,1,0,0
125,information revolves around gossip about a particular 'super trader' at the ,arnold-j_all_documents_1027,no_entity,76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,2,0,0,1,1,0.9,0.1,1.125,1.6170212765957446,0.9743589743589743,0,1,0,0
126,"big ENE , i find it amusing that one of the most reserved and modest ",arnold-j_all_documents_1027,no_entity,69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,1,0,1,1,1,0.95,0.05,1.1875,1.4680851063829787,0.8846153846153846,0,1,0,0
127,individuals I know is so talked about on the internet.,arnold-j_all_documents_1027,no_entity,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,20,47.0,0,78,4,16,0,0,0,1,0,1,1,1.0,0.0,1.25,1.148936170212766,0.6923076923076923,0,1,0,0
128,Scott:,arnold-j_all_documents_454,no_entity,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,1,20,26.0,0,75,8,12,1,1,19,0,0,0,0,0.05,0.95,0.08333333333333333,0.23076923076923078,0.08,1,0,1,1
129,Congrats on some great tech analysis of late.  You've called it near ,arnold-j_all_documents_454,no_entity,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,18,0,0,0,0,0.1,0.9,0.16666666666666666,2.6538461538461537,0.92,0,1,0,0
130,perfectly over the past month.  ,arnold-j_all_documents_454,no_entity,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,17,0,0,0,0,0.15,0.85,0.25,1.2307692307692308,0.4266666666666667,0,1,0,0
131,,arnold-j_all_documents_454,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,16,0,0,0,0,0.2,0.8,0.3333333333333333,0.0,0.0,1,0,1,1
132,John,arnold-j_all_documents_454,signature,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,0,0,0,0,0,0,1,20,26.0,0,75,8,12,1,1,15,0,0,0,0,0.25,0.75,0.4166666666666667,0.15384615384615385,0.05333333333333334,1,0,1,1
133,,arnold-j_all_documents_454,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,14,0,0,0,0,0.3,0.7,0.5,0.0,0.0,1,0,1,1
134,,arnold-j_all_documents_454,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,13,0,0,0,0,0.35,0.65,0.5833333333333334,0.0,0.0,1,0,1,1
135,,arnold-j_all_documents_454,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,12,0,0,0,0,0.4,0.6,0.6666666666666666,0.0,0.0,1,0,1,1
136,,arnold-j_all_documents_454,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,11,0,0,0,0,0.45,0.55,0.75,0.0,0.0,1,0,1,1
137,SOblander@carrfut.com on 08/10/2000 07:04:53 AM,arnold-j_all_documents_454,no_entity,47,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,0,20,26.0,0,75,8,12,1,1,10,0,0,0,1,0.5,0.5,0.8333333333333334,1.8076923076923077,0.6266666666666667,0,1,0,0
138,To: soblander@carrfut.com,arnold-j_all_documents_454,no_entity,25,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,9,0,0,0,1,0.55,0.45,0.9166666666666666,0.9615384615384616,0.3333333333333333,1,0,0,0
139,cc:  ,arnold-j_all_documents_454,no_entity,5,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,c,0,0,1,1,0,0,0,0,0,20,26.0,0,75,8,12,1,1,8,0,0,0,1,0.6,0.4,1.0,0.19230769230769232,0.06666666666666667,1,0,1,1
140,Subject: daily charts 8/10,arnold-j_all_documents_454,no_entity,26,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,0,20,26.0,0,75,8,12,1,1,7,0,0,0,1,0.65,0.35,1.0833333333333333,1.0,0.3466666666666667,1,0,0,0
141,,arnold-j_all_documents_454,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,6,0,0,0,1,0.7,0.3,1.1666666666666667,0.0,0.0,1,0,1,1
142,,arnold-j_all_documents_454,no_entity,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,5,0,0,0,1,0.75,0.25,1.25,0.0,0.0,1,0,1,1
143,,arnold-j_all_documents_454,no_entity,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,75,8,12,1,1,4,0,0,1,1,0.8,0.2,1.3333333333333333,0.0,0.0,1,0,1,1
144,The information contained herein is based on sources that we believe to be,arnold-j_all_documents_454,no_entity,74,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,3,0,0,1,1,0.85,0.15,1.4166666666666667,2.8461538461538463,0.9866666666666667,0,1,0,0
145,"reliable, but we do not represent that it is accurate or complete.  Nothing",arnold-j_all_documents_454,no_entity,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,r,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,2,0,0,1,1,0.9,0.1,1.5,2.8846153846153846,1.0,0,1,0,0
146,contained herein should be considered as an offer to sell or a solicitation,arnold-j_all_documents_454,no_entity,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,1,0,1,1,1,0.95,0.05,1.5833333333333333,2.8846153846153846,1.0,0,1,0,0
147,of an offer to buy any financial instruments discussed herein.  Any,arnold-j_all_documents_454,no_entity,67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,1,0,0,0,0,0,0,20,26.0,0,75,8,12,1,1,0,1,0,1,1,1.0,0.0,1.6666666666666667,2.576923076923077,0.8933333333333333,0,1,0,0
148,The attached note lists conditions that can be used to verify that a given ,arnold-j_all_documents_687,no_entity,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,9,30.0,0,78,2,7,2,1,8,0,0,0,1,0.1111111111111111,0.8888888888888888,0.14285714285714285,2.5,0.9615384615384616,0,1,0,0
149,vol skew curve does not generate arbitrage opportunities in a strip of option ,arnold-j_all_documents_687,no_entity,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v,0,0,1,0,0,0,0,0,0,9,30.0,0,78,2,7,2,1,7,0,0,0,1,0.2222222222222222,0.7777777777777778,0.2857142857142857,2.6,1.0,0,1,0,0
150,prices.,arnold-j_all_documents_687,no_entity,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,9,30.0,0,78,2,7,2,1,6,0,0,0,1,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.23333333333333334,0.08974358974358974,1,0,1,1
151,,arnold-j_all_documents_687,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,9,30.0,0,78,2,7,2,1,5,0,0,0,1,0.4444444444444444,0.5555555555555556,0.5714285714285714,0.0,0.0,1,0,1,1
152,"If you have questions or want to discuss implementation, please give me a ",arnold-j_all_documents_687,no_entity,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,9,30.0,0,78,2,7,2,1,4,0,0,1,1,0.5555555555555556,0.4444444444444444,0.7142857142857143,2.466666666666667,0.9487179487179487,0,1,0,0
153,call.,arnold-j_all_documents_687,no_entity,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c,0,0,1,0,0,0,0,0,0,9,30.0,0,78,2,7,2,1,3,0,0,1,1,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.16666666666666666,0.0641025641025641,1,0,1,1
154,,arnold-j_all_documents_687,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,9,30.0,0,78,2,7,2,1,2,0,0,1,1,0.7777777777777778,0.2222222222222222,1.0,0.0,0.0,1,0,1,1
155,Bob Lee,arnold-j_all_documents_687,signature,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,1,9,30.0,0,78,2,7,2,1,1,0,1,1,1,0.8888888888888888,0.1111111111111111,1.1428571428571428,0.23333333333333334,0.08974358974358974,1,0,1,1
156,x35163 ,arnold-j_all_documents_687,signature,7,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,1,0,0,0,1,1,0,9,30.0,0,78,2,7,2,1,0,1,0,1,1,1.0,0.0,1.2857142857142858,0.23333333333333334,0.08974358974358974,1,0,1,1
157,cash goes out trading +1 to +3  j/k a piece,arnold-j_all_documents_830,no_entity,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,1,0,0,0,0,0,0,17,20.0,0,76,8,9,0,0,16,0,0,0,0,0.058823529411764705,0.9411764705882353,0.1111111111111111,2.15,0.5657894736842105,0,1,0,0
158,,arnold-j_all_documents_830,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,17,20.0,0,76,8,9,0,0,15,0,0,0,0,0.11764705882352941,0.8823529411764706,0.2222222222222222,0.0,0.0,1,0,1,1
159,,arnold-j_all_documents_830,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,17,20.0,0,76,8,9,0,0,14,0,0,0,0,0.17647058823529413,0.8235294117647058,0.3333333333333333,0.0,0.0,1,0,1,1
160,,arnold-j_all_documents_830,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,17,20.0,0,76,8,9,0,0,13,0,0,0,0,0.23529411764705882,0.7647058823529411,0.4444444444444444,0.0,0.0,1,0,1,1
161,,arnold-j_all_documents_830,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,17,20.0,0,76,8,9,0,0,12,0,0,0,0,0.29411764705882354,0.7058823529411765,0.5555555555555556,0.0,0.0,1,0,1,1
162,slafontaine@globalp.com on 03/15/2001 08:31:31 AM,arnold-j_all_documents_830,no_entity,49,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,1,0,0,0,0,1,0,17,20.0,0,76,8,9,0,0,11,0,0,0,0,0.35294117647058826,0.6470588235294118,0.6666666666666666,2.45,0.6447368421052632,0,1,0,0
163,To: John.Arnold@enron.com,arnold-j_all_documents_830,no_entity,25,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,17,20.0,0,76,8,9,0,0,10,0,0,0,1,0.4117647058823529,0.5882352941176471,0.7777777777777778,1.25,0.32894736842105265,0,1,0,0
164,cc:  ,arnold-j_all_documents_830,no_entity,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,c,0,0,1,1,0,0,0,0,0,17,20.0,0,76,8,9,0,0,9,0,0,0,1,0.47058823529411764,0.5294117647058824,0.8888888888888888,0.25,0.06578947368421052,1,0,1,1
165,Subject: Re: hub cash?,arnold-j_all_documents_830,no_entity,22,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,17,20.0,0,76,8,9,0,0,8,0,0,0,1,0.5294117647058824,0.47058823529411764,1.0,1.1,0.2894736842105263,0,1,0,0
166,,arnold-j_all_documents_830,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,17,20.0,0,76,8,9,0,0,7,0,0,0,1,0.5882352941176471,0.4117647058823529,1.1111111111111112,0.0,0.0,1,0,1,1
